SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Actinobacteria|Other	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Lentisphaerae|c__[Lentisphaeria]	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Spirochaetes|c__[Brachyspirae]	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Tenericutes|c__RF3	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__[Thermi]|c__Deinococci
H160QPSX.03	0.0	0.0	0.0380196587379	0.0284243223693	0.0	0.0	0.0	0.0849963831326	0.0	0.0	0.0	0.0	0.0	0.0	0.000680822092677	0.824730862516	0.00304242372665	0.0	0.0	0.0	0.0	0.00619122590528	0.0088506872048	0.0	0.00506361431428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S7LF.03	0.000108448107581	0.0	0.0899034811843	0.00379568376532	0.0	0.0	0.0	0.211148465459	0.0	0.0	0.0	0.0	0.0	0.0	0.0319921917363	0.608610779742	0.0	0.0	0.0	0.0	0.0	0.00249430647435	0.000867584860644	0.0	0.0510790586704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160R7V2.03	0.0	0.0	0.176702957896	0.0	0.0	0.0	0.0	0.000192696791598	0.0	0.0	0.0	0.0	0.0	0.0	0.0654205607477	0.756912997399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000770787166394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160RZKM.03	0.0	0.0	0.000502512562814	0.0	0.0	0.0	0.0	0.241541038526	0.0	0.0	0.0	0.0	0.0	0.0	0.0472361809045	0.558291457286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15242881072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S51S.03	0.000146156094709	0.0	0.0219234142064	0.0149079216603	0.0	0.0	0.0	0.0841859105525	0.0	0.0	0.0	0.0	0.0	0.0	0.00204618532593	0.858228588132	0.00204618532593	0.0	0.0	0.0	0.0	0.0	0.00116924875767	0.00219234142064	0.00306927798889	0.0	0.0	0.0	0.0	0.0	0.0100847705349	0.0	0.0
B160S1LG.03	0.0	0.0	0.0126281384638	0.0158965978309	0.0	0.0	0.0	0.57584311395	0.0	0.0	0.0	0.0	0.0	0.0	0.0806715198336	0.136532461744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178428168177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RW31.03	0.0	0.0	0.173144417002	0.00298973092422	0.0	0.0	0.0	0.0951514363707	0.0	0.0	0.0	0.0	0.0	0.0	0.00831925126739	0.698687118159	0.000519953204212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0211880930716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160W0N5.03	0.002192326856	0.0	0.0214250124564	0.0156452416542	0.0	0.0	0.0	0.0957648231191	0.0	0.0	0.0	0.0	0.0	0.0	0.00129546586946	0.852914798206	0.00279023418037	0.0	0.0	0.0	0.0	0.00308918784255	0.0	0.00199302441455	0.0028898854011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160R9FG.03	0.0	0.0	0.0561367695841	8.5055711491e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0156502509143	0.928042868079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5055711491e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160TZMJ.03	0.0	0.0	0.0427833544489	0.0114023974272	0.0	0.0	0.0	0.0414189650132	0.0	0.0	0.0	0.0	0.0	0.0	0.000292369164799	0.892018321801	0.00077965110613	0.0	0.0	0.0	0.0	0.0	0.0	0.00584738329598	0.00185167137706	0.0	0.0	0.0	0.0	0.0	0.00360588636585	0.0	0.0
K160T68B.03	0.0	0.0	0.0179804141917	0.0142880077059	0.0	0.0	0.0	0.072403275004	0.0	0.0	0.0	0.0	0.0	0.0	0.000321078824852	0.877187349494	0.000321078824852	0.0	0.0	0.0	0.0	0.0	0.0	0.0142880077059	0.00321078824852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S7BJ.03	0.000913242009132	0.0	0.122945205479	0.0163242009132	0.0	0.0	0.0	0.090296803653	0.0	0.0	0.0	0.0	0.0	0.0	0.000799086757991	0.757077625571	0.000799086757991	0.0	0.0	0.0	0.0	0.0041095890411	0.000342465753425	0.00479452054795	0.00159817351598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160T733.03	0.00128631150177	0.0	0.00825383213635	0.037838996677	0.0	0.000107192625147	0.0	0.27634258763	0.0	0.0	0.0	0.0	0.0	0.0	0.00482366813163	0.615392860971	0.010183299389	0.0	0.0	0.0	0.0	0.00600278700825	0.0	0.0	0.0397684639297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S27Z.03	0.0	0.0	0.249111900533	0.00399644760213	0.0	0.0	0.0	0.0602427471877	0.0	0.0	0.0	0.0	0.0	0.0	0.000740082889284	0.68368857312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148016577857	0.00207223208999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S49X.03	0.0	0.0	0.165018450185	0.0146125461255	0.0	0.0	0.0	0.187749077491	0.0	0.0	0.0	0.0	0.0	0.0	0.00457564575646	0.547896678967	0.0	0.0	0.0	0.0	0.0	0.0	0.000147601476015	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S6BL.03	0.000177320684458	0.0	0.0156928805745	0.00265981026687	0.0	0.0	0.0	0.0771344977392	0.0	0.0	0.0	0.0	0.0	0.0	0.0224310665839	0.853799095665	0.0	0.0	0.0	0.0	0.0	0.000265981026687	0.000354641368916	0.0	0.027484706091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160V3GC.03	0.0	0.0	0.0736342042755	0.0	0.0	0.0	0.0	0.197658635901	0.0	0.0	0.0	0.0	0.0	0.0	0.00542925008483	0.714285714286	0.00458092975908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322361723787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118764845606
E160SNFW.03	0.000162443144899	0.0	0.0787849252762	0.0277777777778	0.0	0.0	0.0	0.106562703054	0.0	0.0	0.0	0.0	0.0	0.0	0.0105588044185	0.703703703704	0.000812215724496	0.00113710201429	0.0	0.0	0.0	0.00877192982456	0.0	0.0196556205328	0.0420727745289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160VKDP.03	0.000919842312746	0.0	0.134296977661	0.0065703022339	0.0	0.0	0.0	0.0737187910644	0.0	0.0	0.0	0.0	0.0	0.0	0.00262812089356	0.776741130092	0.00105124835742	0.0	0.0	0.0	0.0	0.0	0.0	0.00157687253614	0.00249671484888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160VGBR.03	0.0	0.0	0.110134334255	0.00355590675622	0.0	0.0	0.0	0.185104701699	0.0	0.0	0.0	0.0	0.0	0.0	0.00493875938364	0.675523508495	0.0036546819439	0.0	0.0	0.0	0.0	0.0	0.0	0.0156064796523	0.00148162781509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SPLK.03	0.0	0.0	0.004315816197	0.0110434120335	0.0	0.0	0.0	0.0651180502666	0.0	0.0	0.0	0.0	0.0	0.0	0.000253871541	0.908479309469	0.000253871541	0.000253871541	0.0	0.0	0.0	0.0	0.000761614623001	0.00939324701701	0.0001269357705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160W1YH.03	0.0	0.0	0.113415501304	0.00367385636407	0.0	0.0	0.0	0.109149087461	0.0	0.0	0.0	0.0	0.0	0.0	0.000118511495615	0.770443232994	0.001540649443	0.0	0.0	0.0	0.0	0.0	0.0	0.000355534486845	0.00118511495615	0.0	0.0	0.0	0.0	0.0	0.000118511495615	0.0	0.0
C160T4YF.03	7.59705234369e-05	0.0	0.275089265365	0.00121552837499	0.0	0.0	0.0	0.00668540606245	0.0	0.0	0.0	0.0	0.0	0.0	0.0564460989136	0.656841145635	0.000683734710932	7.59705234369e-05	0.0	0.0	0.000455823140621	0.000227911570311	0.0	0.000303882093748	0.00121552837499	0.0	0.0	0.0	0.0	0.0	0.000683734710932	0.0	0.0
H160R0CP.03	0.0	0.0	0.0498147673525	0.0413569747664	0.0	0.0	0.0	0.137095458888	0.0	0.0	0.0	0.0	0.0	0.0	0.00943638015797	0.750460169156	0.00163097928656	0.000302896153219	0.0	0.0	0.0	0.0	0.0	0.0	0.00990237423985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RVF4.03	0.0	0.0	0.14762741652	0.0421433951436	0.0	7.17334385424e-05	0.0	0.175244790359	0.0	0.0	0.0023672034719	0.0	0.0	0.0	0.00527240773286	0.617337972096	0.000681467666153	0.0	0.0	0.0	0.00107600157814	0.00269000394534	0.00060973422761	0.000573867508339	0.00225960331408	0.0	0.0	0.0	0.0	0.0	0.00204440299846	0.0	0.0
B160RN36.03	0.0	0.0	0.0479561017223	0.00267447490374	0.0	0.0	0.0	0.205611786134	0.0	0.0	0.0	0.0	0.0	0.0	0.00329698199341	0.733590021442	0.000461116362714	0.00048417218085	0.0	0.0	0.0	0.0	0.0	0.00308947963018	0.00239780508611	0.0	0.0	0.0	0.0	0.0	0.000438060544578	0.0	0.0
E160S4LL.04	0.0	0.0	0.0648949182698	0.00700544868231	0.0	2.22395196264e-05	0.0	0.105726676304	0.0	0.0	0.0	0.0	0.0	0.0	0.000778383186923	0.805470921828	0.00222395196264	0.0	0.0	0.0	0.0	0.0113199154898	0.00173468253086	0.0	0.00080062270655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.22395196264e-05
K160R136.03	1.89962387447e-05	0.0	0.0401010599901	0.211656092094	0.0	3.79924774895e-05	0.0	0.0634664336461	0.0	0.0	0.000208958626192	0.0	0.0	0.0	0.0176285095551	0.640914099008	0.00398921013639	0.0	0.0	0.0	0.00112077808594	0.00805440522776	0.00212757873941	0.0	0.00953611184985	0.0	0.0	0.0	0.0	0.0	0.00113977432468	0.0	0.0
E160RSC7.03	0.0	0.0	0.00603157708001	0.00573591153687	0.0	0.0	0.0	0.0981806713579	0.0	0.0	0.0	0.0	0.0	0.0	0.143338655313	0.703605148523	0.00356769755386	0.0010643959553	0.0	0.0	0.0	0.0	0.0	0.000275954506928	0.0219778053732	0.0	0.0	0.0	0.0	0.0	0.0162221828001	0.0	0.0
G160QJ4G.03	0.0	0.0	0.0534944268164	0.00183060776178	0.0	0.0	0.0	0.0515010983647	0.0	0.0	0.0	0.0	0.0	0.0	0.146977463184	0.491680904727	0.000142380603694	0.0	0.0	0.0	2.0340086242e-05	0.000183060776178	0.0	0.0	0.25416971768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160R8DV.03	0.0	0.0	0.0427857732148	0.00605005041709	0.0	0.0	0.0	0.207191309928	0.0	0.0	0.0	0.0	0.0	4.5833715281e-05	0.00517920982675	0.732858190485	0.00206251718764	0.000160418003483	0.0	0.0	0.0	0.0	0.0	2.29168576405e-05	0.00364378036484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S6F9.03	0.0	0.0	0.184077669903	0.00750809061489	0.0	0.0	0.0	0.000550161812298	0.0	0.0	0.0	0.0	0.0	0.0	0.0136569579288	0.783268608414	0.00812297734628	0.0	0.0	0.0	0.0	3.23624595469e-05	0.0	0.000129449838188	0.00265372168285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160Q322.03	0.0	0.0	0.457957706357	0.0	0.0	0.0	0.0	0.0450584805121	0.0	0.0	0.0	0.0	0.0	0.0	0.0199068333389	0.380592513154	0.00780857267335	0.0	0.0	0.0	3.35131874393e-05	0.000100539562318	0.0	0.0	0.0885418412145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160QPQK.03	1.61616161616e-05	0.0	0.000646464646465	0.00887272727273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0177616161616	0.819862626263	0.0307070707071	0.0	0.0	0.0	0.0	0.0	0.0	4.84848484848e-05	0.12202020202	0.0	0.0	6.46464646465e-05	0.0	0.0	0.0	0.0	0.0
D160QVQG.03	0.0	0.0	0.0242371283372	0.0526824108354	0.0	0.0	0.0	0.179409938602	0.0	0.0	0.0	0.0	0.0	0.0	0.00333432979971	0.707291834341	0.000183963023432	0.00188562099018	0.0	0.0	0.0	0.0	0.0	0.0	0.0309747740704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160S6S7.03	9.12464261816e-05	0.0	0.228085649979	0.0335178538841	0.0	0.0	0.0	0.02779974451	0.0	0.0	0.0	0.0	0.0	0.0	0.0820305371373	0.601496441389	0.00039540118012	0.0	0.0	0.0	0.0	0.0112841413711	3.04154753939e-05	0.00167285114666	0.000182492852363	0.0	0.0	0.0	0.0	0.0	0.0134132246487	0.0	0.0
F160VVC4.03	0.0	0.0	0.00251420057733	0.00251420057733	0.0	0.0	0.0	0.0701182605457	0.0	0.0	0.0	0.0	0.0	0.0	0.00214172641773	0.903529192662	9.31185399013e-05	9.31185399013e-05	0.0	0.0	0.0	0.0	0.0	0.0181581152808	0.000838066859112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160R6QK.03	0.0	0.0	0.168511450382	0.000190839694656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037786259542	0.646946564885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146564885496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160QXK9.03	0.0	0.0	0.00083303582054	0.00035701535166	0.0	0.0	0.0	0.0850886588123	0.0	0.0	0.0	0.0	0.0	0.0	0.156967749613	0.719385933595	0.0	0.00023801023444	0.0	0.0	0.0	0.0	0.0	0.00023801023444	0.0368915863382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160S20J.03	0.0	0.0	0.267888614734	0.00616848783927	0.0	0.0	0.0	0.0907648924921	0.0	0.0	0.0	0.0	0.0	0.0	0.00211491011632	0.61473387381	0.0	0.0	0.0	0.0	0.0	0.00387733521325	0.0	0.0112795206204	0.00229115262601	0.0	0.0	0.0	0.0	0.0	0.000881212548467	0.0	0.0
J160TN6S.03	0.000462249614792	0.0	0.0295839753467	0.00878274268105	0.0	0.0	0.0	0.095531587057	0.0	0.0	0.0	0.0	0.0	0.0	0.0198767334361	0.837442218798	0.000154083204931	0.00416024653313	0.0	0.0	0.0	0.0	0.0	0.000154083204931	0.00385208012327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160T77X.03	0.0	0.0	0.0321649925198	0.00138918572345	0.0	0.0	0.0	0.11701218209	0.0	0.0	0.0	0.0	0.0	0.0	0.00833511434067	0.824107715324	0.00042744176106	0.0	0.0	0.0	0.0	0.00448813849113	0.00021372088053	0.00117546484292	0.0103654627057	0.0	0.0	0.0	0.0	0.0	0.000320581320795	0.0	0.0
G160QVTL.03	0.0	0.0	0.00688156465049	0.000181093806592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.366352770735	0.623687069902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00289750090547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160S808.03	0.0	0.0	0.0117330725984	0.00806648741139	0.0	0.0	0.0	0.0685651429968	0.0	0.0	0.0	0.0	0.0	0.0	0.0043999022244	0.884258127597	0.0003666585187	0.000122219506233	0.0	0.0	0.0	0.00941090197996	0.0	0.00855536543632	0.00305548765583	0.0	0.0	0.0	0.0	0.0	0.0014666340748	0.0	0.0
F160SJ13.04	0.0	0.0	0.0964216503673	0.0114696471224	0.0	0.0	0.0	0.242890621479	0.0	0.0	0.0	0.0	0.0	0.0	0.000630943260174	0.639393393123	0.00342512055523	0.0	0.0	0.0	0.0	2.25336878634e-05	0.0022759024742	0.0	0.00347018793096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160Q46H.04	0.0	0.0	0.0262036681478	0.00235887870975	0.0	0.0	0.0	0.287344341434	0.0	0.0	0.0	0.0	0.0	0.0	0.000694863495895	0.653976264926	0.000182858814709	0.0	0.0	0.0	0.0	0.00354746100536	0.000731435258837	0.0244116517637	0.000530290562657	0.0	0.0	0.0	0.0	0.0	1.82858814709e-05	0.0	0.0
F160SGV8.04	0.0	0.0	0.103153627056	0.00166790690513	0.0	0.0	0.0	0.335351928357	0.0	0.0	0.0	0.0	0.0	0.0	0.0189114982936	0.527084242129	0.00017962074363	0.0	0.0	0.0	0.0	0.0032844935978	0.0	0.0087500962254	0.0015652664802	0.0	0.0	0.0	0.0	0.0	5.13202124657e-05	0.0	0.0
K160RTPR.03	0.0	0.0	0.213697812273	0.00253742163845	0.0	0.0	0.0	0.0913685018551	0.0	0.0	0.0	0.0	0.0	0.0	0.00307049341123	0.668429357329	0.0071431617553	0.0	0.0	0.0	0.0	0.0	0.0	0.0090195743955	0.00198302699475	0.0	0.0	0.0	0.0	0.0	0.00275065034756	0.0	0.0
J160R4GY.03	0.0	0.0	0.0390966662684	0.00415820289162	0.0	0.0	0.0	0.244401959613	0.0	0.0	0.0	0.0	0.0	2.3897717768e-05	0.0019357151392	0.703118652169	0.00136216991277	0.0	0.0	0.0	0.0	0.0	0.0	0.00327398733421	0.00243756721233	0.0	0.0	0.0	0.0	0.0	0.000191181742144	0.0	0.0
A160R97Q.03	0.0	0.0	0.00186819558075	0.00724731044257	0.0	0.0	0.0	0.414739418927	0.0	0.0	0.0	0.0	0.0	0.0	0.000483154029505	0.482542034401	0.00206145719255	3.22102686336e-05	0.0	0.0	0.0	0.0209688848805	0.0	0.0182954325839	0.0517619016943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SFXS.04	0.0	0.0	0.161172161172	0.00195226019402	0.0	0.0	0.0	0.224429416737	0.0	0.0	0.0	0.0	0.0	0.0	0.000986193293886	0.602081069114	0.00305921185042	0.0	0.0	0.0	0.0	0.0	0.0	0.00338123415046	0.0029384534879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RC28.03	1.96432780702e-05	0.0	0.338080458867	0.00803410073073	0.0	0.0	0.0	0.127583091066	0.0	0.0	0.0	0.0	0.0	0.0	0.00502867918598	0.508741258741	0.00489117623949	0.0	0.0	0.0	0.0	0.0	0.0	0.0012571697965	0.00131609963071	0.0	0.0	0.0	0.0	0.0	0.00504832246405	0.0	0.0
E160Q5XG.03	0.0	0.0	0.0262374477917	0.00753132498001	0.0	0.0	0.0	0.143872745046	0.0	0.0	0.0	0.0	0.0	0.0	0.0217719719186	0.78901181907	0.00039989336177	2.22162978761e-05	0.0	0.0	0.0	0.00331022838354	0.00499866702213	0.000644272638408	0.00219941348974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160Q7JF.03	0.0	0.0	0.135113859994	0.00118077031206	0.0	0.0	0.0	0.194658420017	0.0	0.0	0.0	0.0	0.0	0.0	0.00461062693281	0.583188079843	0.00309249367444	0.0	0.0	0.0	0.0	0.0	0.0	0.00466685409053	0.0730390778746	0.0	0.0	0.0	0.0	0.0	0.000449817261737	0.0	0.0
G160QHV6.03	0.0	0.0	0.4583442152	0.00240271611387	0.0	0.0	0.0	0.143379472447	0.0	0.0	0.0	0.0	0.0	0.0	0.00349960825281	0.38177069731	0.00266388090885	0.0	0.0	0.0	0.0	0.0	0.0	0.00203708540089	0.00590232436668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160R7ZK.03	0.0	0.0	0.324780058651	0.010752688172	0.0	0.0	0.0	0.0897143477789	0.0	0.0	0.0	0.0	0.0	0.0	0.0366297382426	0.511920278049	0.000217226023678	0.00184642120126	0.0	0.0	0.0	0.0	0.0	2.71532529597e-05	0.0241120886282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160S945.03	0.0	0.0	0.283579985906	0.00507399577167	0.0	0.0	0.0	0.0809020436927	0.0	0.0	0.0	0.0	0.0	0.0	0.0511627906977	0.554474982382	0.0	0.0	0.0	0.0	0.0	0.0031007751938	0.0	0.015644820296	0.00606060606061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QDKV.03	2.1682567216e-05	0.0	0.000498699045967	8.67302688638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.130832610581	0.65381613183	0.0318083261058	8.67302688638e-05	0.0	0.0	0.0	0.0	0.0	0.00010841283608	0.182610581093	0.0	0.0	0.000130095403296	0.0	0.0	0.0	0.0	0.0
C160S2KH.03	0.0	0.0	0.00349364454025	0.0191531009192	0.0	0.0	0.0	0.20337471196	0.0	0.0	0.0	0.0	0.0	0.0	0.00934116306152	0.693872494363	0.0522807799995	9.91104834114e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.018186773706	0.0	0.0	0.0	0.0	0.0	0.000198220966823	0.0	0.0
K160SJ5V.03	0.000674877678421	0.0	0.0602328327991	0.0113042011135	0.0	0.0	0.0	0.115066644171	0.0	0.0	0.0	0.0	0.0	0.0	0.00118103593724	0.804960350936	0.000843597098026	0.0	0.0	0.0	0.0	0.00118103593724	0.000506158258816	0.00371182723131	0.00033743883921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SFSP.03	2.09340785865e-05	0.0	0.0843434026251	0.0115346773012	0.0	0.0	0.0	0.181770604367	0.0	0.0	0.0	0.0	0.0	0.0	0.0463061818334	0.642843685235	0.00190500115137	0.0	0.0	0.0	0.0	0.0201176495217	0.0	0.000146538550106	0.0110113253365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160S1WX.04	1.88889518521e-05	0.0	0.0873614023158	0.019795621541	0.0	0.0	0.0	0.164314992161	0.0	0.0	0.0	0.0	0.0	0.0	0.0518123949302	0.64528437317	0.00238000793336	0.0	0.0	0.0	0.0	0.018001171115	0.0	7.55558074082e-05	0.0109555920742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160R776.03	0.0	0.0	0.0491095298811	0.0182618352322	0.0	0.000164521038128	0.0	0.127832846625	0.0	0.0	0.000699214412043	0.0	0.0	0.0	0.00440093776992	0.746802122321	0.00148068934315	0.0	0.0	0.0	0.000822605190639	0.0068276230823	0.00357833257928	0.000452432854851	0.0365236704644	0.0	0.0	0.0	0.0	0.0	0.00304363920536	0.0	0.0
G160TD79.03	9.29454410261e-05	0.0	0.0465656659541	0.0148712705642	0.0	0.0	0.0	0.0919230411748	0.0	0.0	0.0	0.0	0.0	0.0	0.000650618087183	0.834835951297	9.29454410261e-05	0.0	0.0	0.0	0.0	0.00483316293336	0.000371781764104	0.00362487220002	0.00102239985129	0.0	0.0	0.0	0.0	0.0	0.00111534529231	0.0	0.0
H160V6W5.03	0.0	0.0	0.0218007143737	0.00739007266905	0.0	0.0	0.0	0.113068111836	0.0	0.0	0.0	0.0	0.0	0.0	0.000246335755635	0.850351028452	0.000615839389087	0.0	0.0	0.0	0.0	0.00246335755635	0.0	0.00369503633452	0.000369503633452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160T9QX.03	0.000580551523948	0.0	0.022496371553	0.0208998548621	0.0	0.0	0.0	0.1	0.0	0.000145137880987	0.0	0.0	0.0	0.0	0.000870827285922	0.832656023222	0.000725689404935	0.0	0.0	0.0	0.0	0.00696661828737	0.000435413642961	0.0137880986938	0.000290275761974	0.0	0.0	0.0	0.0	0.0	0.000145137880987	0.0	0.0
C160TDJT.03	0.0	0.0	0.00756043019913	0.00457885209243	0.0	0.0	0.0	0.0884889788095	0.0	0.0	0.0	0.0	0.0	0.0	0.00553721648387	0.860717708444	0.000319454797146	0.000106484932382	0.0	0.0	0.0	0.0208710467469	0.0	0.00692152060483	0.00489830688958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160TDH1.03	0.0	0.0	0.0421675937556	0.00251211196842	0.0	0.0	0.0	0.123093486453	0.0	0.0	0.0	0.0	0.0	0.0	0.000897182845864	0.805490759017	0.000358873138346	0.0	0.0	0.0	0.0	0.00358873138346	0.000179436569173	0.0215323883007	0.000179436569173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160TLHC.03	0.000120235661897	0.0	0.0134663941325	0.00108212095708	0.0	0.0	0.0	0.0996753637129	0.0	0.0	0.0	0.0	0.0	0.0	0.00168329926656	0.838884213058	0.000601178309487	0.00108212095708	0.0	0.0	0.0	0.000961885295179	0.000240471323795	0.0360706985692	0.000480942647589	0.0	0.0	0.0	0.0	0.0	0.00565107610917	0.0	0.0
E160SPP8.03	0.0	0.0	0.328302961276	0.0240603644647	0.0	0.0	0.0	0.0600797266515	0.0	0.0	0.0	0.0	0.0	0.0	0.000711845102506	0.57388952164	0.0	0.0	0.0	0.0	0.0	0.00569476082005	0.000284738041002	0.0	0.000569476082005	0.0	0.0	0.0	0.0	0.0	0.00640660592255	0.0	0.0
D160SV72.03	0.0	0.0	0.0195620363002	0.000975534618643	0.0	0.0	0.0	0.334531358304	0.0	0.0	0.0	0.0	0.0	0.0	0.00200241316458	0.56719636485	0.000487767309321	0.00233614869201	0.0	0.0	0.0	0.00218211691012	0.0	0.0700587887968	0.000179703745539	0.0	0.0	0.0	0.0	0.0	0.000487767309321	0.0	0.0
B160RX6V.03	0.0	0.0	0.0401556420233	0.00731517509728	0.0	0.0	0.0	0.0728404669261	0.0	0.0	0.0	0.0	0.0	0.0	0.00622568093385	0.861322957198	0.00373540856031	0.0	0.0	0.0	0.0	0.0	0.00108949416342	0.00373540856031	0.00357976653696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160S60H.03	0.0	0.0	0.0104333868379	0.0215546892914	0.0	0.0	0.0	0.0684476037606	0.0	0.0	0.0	0.0	0.0	0.0	0.00103187342353	0.877551020408	0.000917220820913	0.000229305205228	0.0	0.0	0.0	0.0	0.000917220820913	0.0178858060078	0.00103187342353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
