# Constructed from biom file
OTU_ID	NAS_CST_1	NAS_CST_2	NAS_CST_3	NAS_CST_4	NAS_CST_5	NAS_CST_6	NAS_CST_7	REC_CST_1	REC_CST_2	REC_CST_3	REC_CST_4	REC_CST_5	REC_CST_6	THR_CST_1	THR_CST_2	THR_CST_3	THR_CST_4	THR_CST_5	THR_CST_6
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__	0.0	2.45856959016e-06	7.99200331844e-06	8.0533512557e-06	3.01835465842e-05	2.24309680361e-05	2.04003570062e-06	1.87273780665e-06	0.0	0.0	1.61123623418e-06	7.61664818231e-05	0.0	6.39751060068e-07	1.99182589801e-05	0.000180383352914	2.86440935072e-05	0.000941483934884	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella;s__indoligenes	0.0	0.0	9.74634551029e-07	0.0	0.0	0.0	0.0	2.95695443156e-07	0.0	6.2091715922e-07	0.000143985928927	0.000745610710335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium;s__	8.71605912103e-08	2.63418170375e-07	1.01361993307e-05	1.40567585554e-05	8.1947599905e-05	0.000195017475044	5.10008925156e-07	9.85651477186e-08	0.0	0.0	2.92952042579e-07	0.0	8.68758656818e-07	2.13250353356e-07	1.52316098083e-05	0.000813852250293	0.000101666360054	0.00060413800074	2.73343538159e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000134738556931	2.34392268118e-07	0.000817126981533	0.00506587319629	0.000387712741071	0.00197584677182	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__	0.0	0.0	4.58078238984e-06	0.0	8.74885408238e-07	3.16672489922e-06	1.02001785031e-05	0.000565566817609	3.12523024157e-07	0.0082015705727	0.00523681071314	0.000223550434765	0.000165353731014	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia;s__faecis	4.35802956051e-07	0.0	4.09346511432e-06	5.85698273142e-05	9.33211102121e-06	5.01398109043e-06	0.0	1.28134692034e-06	0.0	2.7817088733e-05	0.000245933239745	8.60645032328e-05	0.000903509003091	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia;s__	0.0	0.0	3.89853820411e-07	1.15675408946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];Other	2.26617537147e-06	0.0	9.74634551029e-08	1.46424568285e-07	1.31232811236e-05	0.0	0.0	3.05551957928e-06	0.0	0.000124928532435	0.000333086472412	4.57481721251e-05	0.000120757453298	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__	0.0	1.09757570989e-05	4.97063621025e-06	6.73553014113e-06	2.30386490836e-05	8.44459973125e-06	0.0	0.000722778228221	8.59438316432e-07	0.00291942829922	0.0100853134938	0.00136351280297	0.00191184821744	0.0	0.0	0.0	0.0	0.0	2.46009184343e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__gnavus	1.39456945936e-06	1.15025934397e-05	2.68999136084e-05	0.000113039766716	0.000292940797525	0.000110043690248	8.67015172766e-06	0.0148691439242	0.0107386817638	0.0444745575469	0.0288866826345	0.011473738135	0.120886319165	0.0	0.0	5.95605410565e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus];s__torques	0.0	2.63418170375e-07	9.74634551029e-08	2.049943956e-06	1.45814234706e-06	0.0	0.0	0.000537968576248	6.25046048314e-07	0.00288316673712	0.00448582815199	0.000816466058719	0.00368701173954	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__aeronauticum	0.0	4.39030283958e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus;s__	0.0	2.63418170375e-07	2.92390365309e-07	0.0	8.01978290885e-06	5.27787483203e-07	0.0	8.45688967426e-05	0.000526054380413	0.000860466999246	0.00107762408863	0.00385926268914	3.24336565212e-05	0.0	1.46457786619e-07	1.93571758434e-05	1.81547071525e-06	1.96894514092e-06	4.92018368686e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81307560393e-08	0.0	1.61123623418e-06	0.0	5.79172437879e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__;s__	0.000404425143216	1.75612113583e-07	4.12270415085e-05	0.0	3.20791316354e-05	2.37504367441e-06	0.0	0.000667384615203	0.000402842178139	0.000458236863504	0.00221134849341	9.28241276101e-05	0.00148934192401	5.3312588339e-07	0.0	0.0	0.0	0.0	4.92018368686e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor;s__	7.84445320893e-07	0.0	0.0	0.0	5.83256938826e-06	4.61814047803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6460379669e-05	3.90653780196e-07	0.000331818129887	0.00152554776173	0.00439737707261	2.02710353258e-06	0.0	0.0	6.38148654176e-07	0.0	3.28157523487e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	0.0	6.14642397541e-07	1.44245913552e-05	2.41600537671e-05	0.000104986248989	3.80006987906e-05	0.0	4.43543164734e-06	0.0	1.16732425933e-05	0.000648742298291	0.00154457417022	8.68758656818e-07	0.0	1.02520450633e-06	0.000154431974311	5.84985008246e-06	7.94141206839e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__anaerobius	8.71605912103e-08	3.86346649883e-06	0.0	3.36776507057e-06	2.1872135206e-06	8.36543160877e-05	0.0	0.00813349742459	0.00124454481295	0.00880808245382	0.0098235608438	0.0221757927229	0.000938548935582	0.0	2.43119925787e-05	2.12716218059e-06	5.16400559004e-05	1.64078761744e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other;Other	0.0	0.0	0.0	0.0	2.27470206142e-05	0.0	5.10008925156e-07	6.09132612901e-05	4.68784536236e-07	0.00181009770256	0.00339941550208	0.000576861516058	0.00205866843044	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__	0.0	5.26836340749e-07	5.16556312045e-06	0.000107768482258	2.71214476554e-05	1.50419432713e-05	4.43707764886e-05	1.97130295437e-06	2.50018419326e-06	0.000433275993703	0.00520019170782	0.00045627464547	0.000217479250423	0.0	0.0	0.0	0.0	0.0	6.56024491581e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.84315384191e-06	1.61123623418e-05	4.82830312666e-07	2.02710353258e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8153437154e-06	7.81307560393e-08	0.000260785206872	0.000364139388925	0.000197115475146	0.000324626151431	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.68630768383e-06	3.04670124282e-05	3.37981218866e-06	3.18544840833e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.37843609347e-05	5.71256483029e-05	2.05202882883e-06	2.60627597045e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium;s__prausnitzii	2.78913891873e-06	0.000958227497766	3.93752358616e-05	0.000218465455882	0.000247155127827	0.000280519047322	1.17302052786e-05	0.000125769128489	5.78167594691e-06	0.00707758633108	0.0344498419231	0.0045046861096	0.018779376712	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.47940781502e-05	8.44953047166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__	0.0	1.87026900966e-05	2.33912292247e-06	6.36946872042e-05	5.62842945967e-05	6.86123728164e-06	8.67015172766e-06	0.000972838007983	9.61008299283e-06	0.00675731726035	0.00878797537328	0.00237455947769	0.00954302425893	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;Other	0.0	0.0	0.0	0.0	0.0	2.00559243617e-05	0.0	2.95695443156e-07	0.0	0.000114124573865	0.000627210323161	8.44953047166e-07	6.37089681667e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__	0.0	9.21963596311e-06	5.45795348576e-06	2.34279309257e-06	2.05598070936e-05	3.00838865426e-05	0.0	0.000233106574354	1.71887663286e-06	0.00264572801543	0.00299177273484	0.000366588914892	0.00195296946053	0.0	0.0	0.0	0.0	0.0	3.28012245791e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__bromii	0.0	8.09571843618e-05	1.5204298996e-05	0.0	4.37442704119e-07	7.91681224805e-06	1.02001785031e-06	3.94260590874e-07	2.34392268118e-07	3.22876922794e-06	0.00124870808149	0.000177802262639	3.06961392076e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__callidus	0.0	0.0	9.74634551029e-07	0.0	0.0	0.0	0.0	0.0	7.81307560393e-08	5.87387632622e-05	0.000295295658919	5.4318410175e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65140247363e-05	1.50792359156e-05	2.9431473347e-05	9.81389342639e-06	2.72799126657e-05	5.79172437879e-06	1.2901646378e-05	8.11376137867e-05	9.42332846e-05	7.66532079771e-05	0.000164406919267	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__;s__	0.0	0.0	0.0	0.0	3.20791316354e-06	0.0	0.0	0.0	0.0	0.0	7.03084902189e-06	2.65556671967e-06	3.12753116454e-05	0.0	7.32288933093e-07	1.40392703919e-05	4.03437936722e-07	0.000637281910612	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000417620530884	3.90653780196e-07	3.22876922794e-06	0.0136870123813	0.00460559764495	0.000563824368275	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister;s__	1.83037241542e-06	1.09757570989e-05	4.84393371861e-05	2.19636852428e-06	6.8532690312e-06	0.00011690492753	0.0	0.00756231239356	0.00159300798489	0.011399666493	0.00608388154426	0.0267613529098	0.0011360467369	0.0	0.0	0.0	6.05156905082e-07	9.84472570461e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas;s__	0.0	0.0	1.94926910206e-07	0.0	6.08045358726e-05	0.0	0.0	9.85651477186e-07	0.000923505536384	1.1176508866e-06	0.0333011769641	0.00468840304357	3.76462084621e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera;s__	2.09185418905e-06	1.49270296546e-06	7.32925182374e-05	0.000275424612945	0.000188975248179	0.00015490562632	0.0	0.032023323668	0.00307639851905	0.0214565375374	0.0349970763386	0.0402624955278	0.0468229061541	3.19875530034e-07	8.3334480586e-05	0.000240369326406	0.000101262922117	0.00178091087996	2.73343538159e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000604624259037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium;s__	0.0	0.0	2.33912292247e-06	0.0	0.0	1.34585808217e-05	0.0	0.000628549947002	2.34392268118e-06	3.97386981901e-06	0.0117303856889	0.0155452047466	0.00124087694816	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia;s__	0.0	0.0	8.08946677354e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17180817032e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas;s__	0.0	1.0536726815e-06	1.46195182654e-05	3.96810580054e-05	4.50565985243e-05	3.29867177002e-05	0.0	0.000285543232941	8.9381584909e-05	3.97386981901e-06	8.78856127736e-06	5.069718283e-06	9.26675900606e-06	0.0	4.39373359856e-06	8.65755007499e-05	6.05156905082e-06	0.00147506806807	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas;s__noxia	0.0	0.0	5.16556312045e-06	8.93189866541e-06	2.62465622471e-06	0.0	0.0	3.154084727e-06	0.0	0.0	4.83370870255e-06	1.6657645787e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Succiniclasticum;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.95088951958e-05	4.07991614203e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;Other	2.62353379543e-05	0.000669257764865	0.00268238921134	0.00389518636553	0.00816690947167	0.00618039142831	0.000248374346551	0.0266730103196	0.0363258793206	0.0248787845522	0.00798616563274	0.00754518929604	0.0255913133401	0.00537956003893	0.022480537957	0.0231073627677	0.00797697660383	0.0537938783527	0.00938907719222
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__	9.15186207708e-06	0.00045948909519	0.00397475462601	0.00285893969577	0.0113888208017	0.00767218274958	0.000245314293	0.0148422356389	0.00893151737663	0.0848725455766	0.0308015636608	0.0276229636028	0.0832021749083	2.53767920493e-05	0.00513993602138	0.0138865401473	0.0288641689017	0.00717582056609	4.56483708725e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__dispar	5.4301048324e-05	0.000489782184783	0.00188387112368	0.00487593812391	0.00726344447343	0.00361534425994	0.000525309192911	0.093315469386	0.0750359967926	0.0449198793334	0.0208255212789	0.0182372251549	0.0328208332959	0.00810788505977	0.0365891094576	0.0129841979503	0.00542543337303	0.0539438463409	0.00102066477148
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella;s__parvula	1.8216563563e-05	0.000322248228425	0.000290246169296	0.000461237390099	0.000887279618188	0.00193249386975	3.06005355094e-06	0.00323638662534	0.0115003003737	0.00147144948392	0.000486007438638	0.000247209120085	0.00562057892339	0.00183896442216	0.00524977936134	0.0101884686964	0.00215314826828	0.0110890990337	0.000221408265909
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__Fusibacter;s__	0.0	0.0	0.0	1.17139654628e-06	6.8532690312e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__;s__	0.0	8.95621779274e-06	7.69961295313e-06	5.41770902656e-06	8.45722561297e-06	1.34585808217e-05	0.0	1.5770423635e-06	7.18802955561e-06	0.00145195268512	0.00228868783265	0.00438518560721	1.96918628879e-05	0.0	0.0	3.55236084158e-05	1.0085948418e-06	3.01904921608e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax;s__	0.0	0.0	0.0	5.85698273142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium;s__	0.0	0.0	4.70748488147e-05	5.62270342216e-05	0.000101340893121	0.000147252707814	0.0	2.6612589884e-06	1.56261512079e-07	0.000209000715793	7.03084902189e-05	0.000280282996503	1.94022766689e-05	0.0	3.01703040434e-05	0.000248027110257	1.97684588994e-05	0.000707507620638	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17292525785e-05	3.90653780196e-07	1.32876272073e-05	7.32380106447e-07	9.415191097e-06	1.70855869174e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__;s__	0.0	0.0	4.87317275514e-07	0.0	0.0	0.0	0.0	3.94260590874e-07	7.81307560393e-08	6.13466153309e-05	0.000175331797483	0.000403404726233	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68;s__	0.0	1.2205041894e-05	2.33912292247e-06	1.11282671897e-05	4.08279857178e-06	0.000318783639855	7.14012495219e-06	2.95695443156e-07	0.0	3.60131952347e-06	8.33448561137e-05	0.000219446377107	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus;s__	0.000249017809088	9.52695716188e-05	0.00054930403296	0.00309702604381	0.000470979978102	0.000626483742562	8.56814994262e-05	0.0445953082595	0.010038552059	0.0596380996756	0.0343147910314	0.0790898986587	0.00808495764657	0.0	7.32288933093e-07	5.10518923341e-06	2.01718968361e-07	1.2798143416e-05	4.10015307238e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia;s__	0.000684733604548	0.000170080332005	0.00011822317104	0.000936970812459	0.000255174910736	0.000311130721348	0.00011271197246	0.0798176623619	0.0240131753457	0.102805502419	0.0518482637318	0.0991370132407	0.0280406335799	0.0	1.17166229295e-05	6.38148654176e-06	1.41203277853e-06	6.56315046974e-06	1.2027115679e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola;s__	0.0	3.51224227166e-07	6.8224418572e-07	1.024971978e-05	1.45814234706e-07	1.08196434057e-05	0.0	9.85651477186e-08	0.0	0.000431164875362	0.000875926607311	0.000738971793536	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Helcococcus;s__	0.0	0.0	0.0	1.06889934848e-05	0.0	2.29587555193e-05	0.0	0.0	7.81307560393e-08	0.0	3.36894848966e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas;s__	2.37948414004e-05	4.1268846692e-06	5.37998272168e-05	7.62872000767e-05	4.31610134731e-05	0.000266268785276	0.0	3.94260590874e-07	7.81307560393e-08	4.71897041007e-06	0.000346708742392	0.000646026958348	7.52924169242e-06	2.13250353356e-07	2.19686679928e-06	5.29663382966e-05	0.000124057165542	1.24699858925e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus;s__	1.98726147959e-05	8.06059601346e-05	0.000128456833826	0.000800649539385	0.000173373125066	0.000525148545787	8.1601428025e-06	0.0356398760681	0.00308077384139	0.0512202015646	0.0379892885015	0.104479772065	0.00281304053078	0.0	2.92915573237e-07	1.23375406474e-05	7.66532079771e-06	0.000182455583059	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D;s__	6.62420493198e-06	1.49270296546e-06	3.3137574735e-05	0.000147303115695	3.93698433707e-06	0.0	0.0	1.99101598392e-05	4.68784536236e-07	0.00271067595029	0.00598295956559	0.0151320227065	1.59272420417e-05	0.0	0.0	1.27629730835e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__ph2;s__	0.0	8.78060567916e-08	6.627514947e-06	2.92849136571e-07	1.16651387765e-06	0.000131682977059	0.0	0.000126951910262	2.10953041306e-06	0.00328701125748	0.00578931826544	0.0116104998211	4.2858760403e-05	0.0	0.0	1.91444596253e-06	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__;g__;s__	0.0	0.0	1.36448837144e-06	1.75709481943e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	3.48642364841e-07	1.0536726815e-05	9.35649168988e-06	4.04131808468e-05	0.000488040243562	6.33344979844e-05	0.0	0.00122940308749	0.000787714282388	0.0010314675849	0.000622083662416	0.000277144599471	0.00235491513241	0.0	0.0	2.12716218059e-07	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	0.0	0.0	4.58078238984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__moorei	8.71605912103e-08	1.22928479508e-06	7.69961295313e-05	8.18513336716e-05	0.000375909097073	0.000206101012191	5.10008925156e-07	3.94260590874e-07	5.46915292275e-07	7.74904614706e-05	8.64208525608e-06	1.8830382194e-05	1.15834487576e-06	1.06625176678e-07	4.33515048391e-05	0.000656867681366	3.99403557354e-05	0.00118333602969	3.55346599606e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium;s__	0.0	0.0	2.05647890267e-05	6.88195470942e-06	0.0	1.05557496641e-06	1.53002677547e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus;s__cateniformis	0.0	0.0	5.94527076128e-06	0.0	0.0	1.84725619121e-06	0.0	2.16843324981e-06	7.81307560393e-08	0.000196085638882	9.34517015826e-05	2.58314217277e-05	0.000138132626434	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix;s__	0.0	0.0	0.0	7.62872000767e-05	3.01835465842e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania;s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3182841916e-06	8.44953047166e-07	5.79172437879e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66190053224e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__biforme	0.0	0.0	0.0	8.78547409713e-07	0.0	0.0	0.0	0.0	0.0	0.0	8.78856127736e-07	1.78647215687e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium];s__dolichum	0.0	8.78060567916e-08	4.09346511432e-06	0.0	1.0936067603e-05	4.35424673643e-05	0.0	6.14060870287e-05	1.21102671861e-05	0.000867793821725	0.000353153687329	0.000176233064123	0.00216842160742	0.0	2.92915573237e-07	1.02103784668e-05	4.03437936722e-07	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	5.80566231523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.42922246213e-06	3.28157523487e-07	0.0
