# Constructed from biom file
OTU_ID	NAS_CST_1	NAS_CST_2	NAS_CST_3	NAS_CST_4	NAS_CST_5	NAS_CST_6	NAS_CST_7	REC_CST_1	REC_CST_2	REC_CST_3	REC_CST_4	REC_CST_5	REC_CST_6	THR_CST_1	THR_CST_2	THR_CST_3	THR_CST_4	THR_CST_5	THR_CST_6
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.0	0.0	1.85180564695e-06	0.0	0.0	3.69451238242e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.12716218059e-07	0.0	1.31263009395e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__5-7N15	1.09822344925e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1.13308768573e-06	0.000173592574277	3.47944534717e-05	0.000285820757293	0.000198015730731	0.000110307583989	5.5590972842e-05	0.028155922967	0.0280593328087	0.0205262794495	0.066848433644	0.0210453662533	0.069576853721	6.39751060068e-07	5.56539589151e-06	1.48901352641e-06	2.01718968361e-07	1.96894514092e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	2.61481773631e-07	0.0	0.0	0.0	0.0	0.0	4.08007140125e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.13250353356e-07	1.46457786619e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	0.0	3.51224227166e-07	0.0	0.0	0.0	0.0	0.0	1.0842166249e-05	1.42197975992e-05	0.000255817869598	0.000143400024842	1.93132125067e-06	0.000441329397664	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.0	0.0	0.0	2.92849136571e-07	0.0	2.48060117105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0	4.39030283958e-06	8.47932059395e-06	2.54778748817e-05	1.28316526542e-05	1.10835371473e-05	0.0	0.0017519955007	0.000682472154003	0.00336996578995	0.00867723950118	0.00402173508935	0.00887321133452	0.0	1.75749343942e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	1.37713734112e-05	0.00063738416625	0.0022585206451	0.00152808679463	0.00716020799526	0.00567925721301	4.64108121892e-05	0.00282596135024	0.0005258981189	0.015688713862	0.00937270765027	0.0247457777696	0.00110911521854	0.000887654595844	0.00152521138985	0.0232235058228	0.0226304476225	0.00299214029915	4.81084627159e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	0.0	0.0	0.0	1.024971978e-06	5.54094091884e-06	9.23628095606e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85831146474e-07	6.61547438163e-05	8.06875873443e-07	1.24699858925e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	9.6573935061e-05	0.000373000129251	0.00288121465975	0.0101567401791	0.00866807299636	0.00640338163996	0.000808364146373	0.0670675705485	0.0153580064531	0.0617638716619	0.059672426885	0.162833798701	0.0189047675448	0.00272949789778	0.0106521677363	0.0177203245454	0.00401360231347	0.0572802238822	0.000668598294336
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.0	1.63319265632e-05	0.0	0.000112600493012	8.01978290885e-06	1.00279621809e-05	0.0	5.72663508245e-05	5.46915292275e-07	0.000734917549652	0.00544026590671	0.000569981184103	0.000384570498751	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.0	4.39030283958e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96733727376e-07	2.84163481301e-05	0.000809223604029	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.0	0.0	0.0	0.0	0.0	4.75008734883e-06	0.0	9.85651477186e-08	0.0	3.72550295532e-07	0.000356376159797	8.02705394808e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.97130295437e-07	1.56261512079e-07	0.0	0.000574186003454	9.17377594066e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	0.0	0.000209505251505	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000182802074569	7.36316226816e-05	0.000153191109819	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03537890833e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	1.49916216882e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000116155484883	9.17377594066e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	1.55145852354e-05	0.000352102287734	0.00324533812802	0.00136189490962	0.0115296773525	0.00607773676283	0.000160652811424	1.97130295437e-06	2.34392268118e-07	1.49020118213e-06	1.90418827676e-06	3.52466128246e-05	0.0	3.20941781801e-05	0.00164662489495	0.020616243138	0.0425598782586	0.0101144711889	5.3301989941e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;Other;Other	0.0	0.0	9.74634551029e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__	0.0	0.0	2.24165946737e-06	0.0	0.0	0.0	0.0	0.0	3.12523024157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;Other	0.0	0.0	0.0	2.78206679742e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__	0.0	8.78060567916e-07	0.0	3.51418963885e-06	0.0	1.31946870801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	0.0	0.0	0.0	1.18603900311e-05	6.38666348014e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77225459363e-06	0.0	4.25432436118e-07	8.06875873443e-07	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	5.75259901988e-06	3.51224227166e-07	1.15006877021e-05	2.48921766085e-06	5.83256938826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36671769079e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	0.0	2.19515141979e-06	2.41709368655e-05	3.33848015691e-05	1.86642220424e-05	8.18070598965e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18674830527e-06
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	0.0	3.51224227166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rudanella	0.0	0.0	1.5204298996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma	0.0	3.42443621487e-06	4.87317275514e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__	2.78913891873e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__Fluviicola	0.0	0.0	0.0	3.80703877542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.06875873443e-07	3.28157523487e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;Other	0.0	2.01953930621e-06	4.19092856942e-06	1.96208921503e-05	1.12276960724e-05	1.05557496641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	4.59008032641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aequorivita	0.0	0.0	0.0	0.0	1.45814234706e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Arenibacter	0.0	0.0	0.0	0.0	1.10818818377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	2.98960827851e-05	5.89178641071e-05	0.000102336627858	7.5408652667e-05	0.00163530664223	0.000601149943368	1.02001785031e-06	0.0	3.12523024157e-07	0.0	0.0	0.0	0.0	2.13250353356e-07	0.000115115820282	0.00176660819098	0.000402631060848	6.23499294625e-05	2.73343538159e-07
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	5.14247488141e-06	9.57086019028e-06	0.000442484086167	0.000156674288065	6.38666348014e-05	8.70849347285e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gelidibacter	0.0	1.14147873829e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gillisia	0.0	0.0	2.72897674288e-06	1.05425689166e-05	5.83256938826e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	0.0	7.02448454332e-07	0.0	1.71316744894e-05	8.74885408238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Salinimicrobium	0.0	3.51224227166e-07	0.0	2.92849136571e-07	9.33211102121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];Other	3.13778128357e-06	3.42443621487e-06	6.10121228944e-05	0.0	4.22861280649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	1.72577970596e-05	0.000229964062737	0.00143066605746	0.00102145778836	0.00330138008799	0.00189053476483	0.000127502231289	0.0	0.0	0.0	0.0	0.0	0.0	0.000253341419787	0.00187055885069	0.0040496913594	0.00282870509332	0.0013342884905	0.000320085283184
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	2.44049655389e-05	6.87521424678e-05	0.000708851708963	0.00102702192195	0.00145726746166	0.00181981124208	2.04003570062e-06	9.85651477186e-08	1.05476520653e-05	0.0	1.46476021289e-07	0.0	2.02710353258e-06	0.0	1.17166229295e-06	4.25432436118e-06	1.81547071525e-06	1.96894514092e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	6.3017107445e-05	1.86148840398e-05	7.79707640823e-07	2.81135171108e-05	1.74977081648e-05	3.45700801498e-05	0.0	0.0	0.0	0.0	4.39428063868e-07	0.0	2.89586218939e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Ornithobacterium	0.0	0.0	4.87317275514e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.78746719712e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	5.22963547262e-07	1.75612113583e-07	4.59052873535e-05	0.000166777583277	6.12419785767e-06	6.33344979844e-06	0.0	0.0	3.12523024157e-07	0.0	0.0	0.0	0.0	0.0	1.02520450633e-06	4.89247301535e-06	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	7.84445320893e-07	0.0	0.0	3.80703877542e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;Other	0.0	0.0	1.94926910206e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__	0.0	0.000116430831306	7.40722258782e-06	2.59171485865e-05	3.79117010237e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	5.14247488141e-06	7.55132088407e-06	3.80107474901e-05	1.46424568285e-05	5.39512668414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	4.00938719567e-06	7.72693299766e-06	6.59827591046e-05	0.000145985294581	3.71826298501e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.19074327088e-06	0.0	9.84472570461e-07	3.82680953422e-06
k__Bacteria;p__Bacteroidetes;c__VC2_1_Bac22;o__;f__;g__	0.0	0.0	1.00387358756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__Rhodothermaceae;g__Rubricoccus	0.0	3.1610180445e-06	4.19092856942e-06	5.71055816313e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	0.0	5.26836340749e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;Other	0.0	0.0	1.94926910206e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	1.49916216882e-05	3.9600531613e-05	4.41509451616e-05	5.46163639705e-05	5.13266106166e-05	1.87364556537e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	1.46457786619e-06	0.0	0.0	2.6252601879e-06	7.38027553029e-06
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter	5.22963547262e-07	0.0	7.79707640823e-07	0.0	1.02069964294e-06	1.05557496641e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Sediminibacterium	0.0	0.0	4.87317275514e-07	8.78547409713e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Segetibacter	0.0	3.0732119877e-06	4.09346511432e-06	1.90351938771e-06	0.0	0.0	0.0	0.0	1.09383058455e-06	0.0	0.0	0.0	2.89586218939e-07	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Saprospiraceae;g__	0.0	0.0	1.94926910206e-06	2.049943956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__	0.0	0.0	9.84380896539e-06	0.0	1.03528106642e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41203277853e-06	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;Other;Other;Other	0.0	0.0	0.0	1.024971978e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Ardenscatenales;f__Ardenscatenaceae;g__Ardenscatena	0.0	3.51224227166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__	0.0	0.0	0.0	0.0	5.39512668414e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__GCA004;f__;g__	0.0	0.0	3.89853820411e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__	0.0	2.63418170375e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA-20;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	0.0	0.0	0.0	0.0	4.94310255655e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__	0.0	3.51224227166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__	0.0	0.0	8.77171095926e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__	0.0	0.0	0.0	0.0	1.60395658177e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.33686649962e-06	5.46915292275e-06	1.24183431844e-07	1.17180817032e-06	0.0	5.79172437879e-07	1.06625176678e-07	0.0	0.0	2.01718968361e-07	0.0	7.9269626066e-06
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__;g__	0.0	8.78060567916e-07	2.33912292247e-06	0.0	2.04139928589e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;Other;Other;Other;Other	0.0	0.0	0.0	3.51418963885e-06	0.0	0.0	5.96710442433e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__	1.48173005057e-06	1.14147873829e-06	0.0	1.17139654628e-06	1.31232811236e-06	6.33344979844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06625176678e-07	0.0	2.59513786032e-05	7.66532079771e-06	0.00065500241688	3.82680953422e-06
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	0.0	0.0	0.0	0.0	2.3330277553e-06	0.0	0.0	0.0	0.0	0.0	9.16939893272e-05	1.20707578167e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;Other;Other;Other	2.87629950994e-06	0.0	0.000112667754099	2.049943956e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__;g__	5.22963547262e-07	2.22149323683e-05	1.07209800613e-06	0.0	8.01978290885e-06	3.35145051834e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Chlamydomonadaceae;g__	0.0	0.0	0.0	1.46424568285e-07	0.0	8.44459973125e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__Trebouxiophyceae;g__	0.0	0.0	3.70361129391e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__	0.0	2.63418170375e-07	4.48331893473e-06	2.19636852428e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.000217117032705	0.000328570264514	0.000752417873394	0.00407689925477	0.00160789356611	0.00205124605347	5.45709549917e-05	3.8538972758e-05	0.000144307506405	3.78759467124e-05	5.91763126009e-05	1.02601441442e-05	1.36105522901e-05	1.06625176678e-07	2.63624015914e-06	7.87050006818e-06	5.6481311141e-06	1.31263009395e-06	1.94073912093e-05
k__Bacteria;p__Cyanobacteria;c__ML635J-21;o__;f__;g__	1.79550817893e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09337415264e-06
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Scytonemataceae;g__	2.61481773631e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Stigonematales;f__Rivulariaceae;g__Calothrix	0.0	0.0	2.15394235777e-05	0.0	0.0	2.11114993281e-06	0.0	0.0	3.12523024157e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
