SampleID	k__Bacteria|Other|Other	k__Bacteria|p__Acidobacteria|c__Acidobacteria-6	k__Bacteria|p__Acidobacteria|c__Acidobacteriia	k__Bacteria|p__Acidobacteria|c__Solibacteres	k__Bacteria|p__Acidobacteria|c__Sva0725	k__Bacteria|p__Acidobacteria|c__[Chloracidobacteria]	k__Bacteria|p__Actinobacteria|c__Acidimicrobiia	k__Bacteria|p__Actinobacteria|c__Actinobacteria	k__Bacteria|p__Actinobacteria|c__Coriobacteriia	k__Bacteria|p__Actinobacteria|c__MB-A2-108	k__Bacteria|p__Actinobacteria|c__Nitriliruptoria	k__Bacteria|p__Actinobacteria|c__OPB41	k__Bacteria|p__Actinobacteria|c__Thermoleophilia	k__Bacteria|p__Armatimonadetes|c__	k__Bacteria|p__Bacteroidetes|Other	k__Bacteria|p__Bacteroidetes|c__	k__Bacteria|p__Bacteroidetes|c__Bacteroidia	k__Bacteria|p__Bacteroidetes|c__Cytophagia	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	k__Bacteria|p__Bacteroidetes|c__VC2_1_Bac22	k__Bacteria|p__Bacteroidetes|c__[Rhodothermi]	k__Bacteria|p__Bacteroidetes|c__[Saprospirae]	k__Bacteria|p__Chlorobi|c__OPB56	k__Bacteria|p__Chloroflexi|c__Anaerolineae	k__Bacteria|p__Chloroflexi|c__C0119	k__Bacteria|p__Chloroflexi|c__Ktedonobacteria	k__Bacteria|p__Chloroflexi|c__S085	k__Bacteria|p__Chloroflexi|c__TK10	k__Bacteria|p__Chloroflexi|c__Thermomicrobia	k__Bacteria|p__Cyanobacteria|Other	k__Bacteria|p__Cyanobacteria|c__	k__Bacteria|p__Cyanobacteria|c__4C0d-2	k__Bacteria|p__Cyanobacteria|c__Chloroplast	k__Bacteria|p__Cyanobacteria|c__ML635J-21	k__Bacteria|p__Cyanobacteria|c__Nostocophycideae	k__Bacteria|p__Cyanobacteria|c__Oscillatoriophycideae	k__Bacteria|p__Cyanobacteria|c__Synechococcophycideae	k__Bacteria|p__Elusimicrobia|c__Elusimicrobia	k__Bacteria|p__FBP|c__	k__Bacteria|p__Firmicutes|Other	k__Bacteria|p__Firmicutes|c__Bacilli	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Erysipelotrichi	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Gemmatimonadetes|c__Gemm-1	k__Bacteria|p__Gemmatimonadetes|c__Gemm-3	k__Bacteria|p__Gemmatimonadetes|c__Gemm-5	k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes	k__Bacteria|p__Nitrospirae|c__Nitrospira	k__Bacteria|p__Planctomycetes|c__Phycisphaerae	k__Bacteria|p__Planctomycetes|c__Planctomycetia	k__Bacteria|p__Proteobacteria|Other	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Proteobacteria|c__TA18	k__Bacteria|p__SR1|c__	k__Bacteria|p__Spirochaetes|c__Spirochaetes	k__Bacteria|p__Synergistetes|c__Synergistia	k__Bacteria|p__TM7|c__	k__Bacteria|p__TM7|c__TM7-1	k__Bacteria|p__TM7|c__TM7-3	k__Bacteria|p__Tenericutes|c__Mollicutes	k__Bacteria|p__Verrucomicrobia|c__Opitutae	k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	k__Bacteria|p__WPS-2|c__	k__Bacteria|p__WS3|c__PRR-12	k__Bacteria|p__[Thermi]|c__Deinococci
F160RSV1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000265957446809	6.64893617021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.981948138298	9.97340425532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00352393617021	0.0	0.0	0.0140957446809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RPWL.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0227885461305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0193830348781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.802139796237	0.041547237279	0.0	0.0	0.0	0.0	0.00144734228226	0.0	0.0	0.0	0.0	0.0	0.00536368022249	0.0258535062576	0.0	0.0	0.0745806964271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00689616028606
E160RJ2L.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00166732051785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2033290366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988861178053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000266210838984	0.00255001961554	0.0	0.0	0.00661323768425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160R5WQ.04	0.0	0.0	0.0	0.0	0.0	0.000846166864106	0.0	0.0478930445084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0203832195709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.849739568643	0.0637445704293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00197438934958	0.0118463360975	0.0	0.0	0.00167353002012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00189917451721
E160SFZH.04	0.00113711309727	0.000181938095563	0.0	0.0	0.0	0.0	0.0	0.0847149257465	0.0	0.0	0.0	0.0	0.0154874803848	0.0	0.0	0.0	0.0309977030315	0.001250824407	0.000227422619454	0.0	0.0	0.0	0.0	0.0	0.00855109049146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00350230833959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.677128107162	0.0586295512952	0.00109162857338	0.0243797048054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303381774351	0.0338859702986	0.0	0.00752768870392	0.0154419958609	0.0	0.0	0.0	0.0	0.0	0.0	0.00172841190785	0.0	0.0	0.0	0.0	0.0	0.00379795774488
D160R2C4.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0131509101183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00650696073563	0.0	0.00743163410332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.955958149968	0.00544529872087	0.0	0.00102741485299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00989742975051	0.0	0.00058220175003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160S4K7.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.597303542575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.400646315826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000694963253818	0.0	0.0	0.00135517834495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SKPS.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152457813646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.847175348496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000281242357545	8.55955001223e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160S6VD.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205695185447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.940271260526	0.00798354438516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00059137365816	0.0473741723983	0.0	0.0	0.00357395384714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160QPLX.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024085479204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000824402308326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.996621567011	6.46590045746e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61647511437e-05	0.0	0.0	0.0	0.0	0.0	6.46590045746e-05
A160S33D.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222352664945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76737497065	0.00454918995069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00349260389763	0.0	0.0	0.0	2.93496125851e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00220122094388
F160RCLH.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00160156152248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.978766797628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25121993944e-05	0.0	0.0	0.0196191286504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160S4C8.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56218444101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43781555899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RZQ6.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.215326303688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38899567084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.783793493686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000161669870125	0.0	0.0	0.0	0.000592789523792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.18532756112e-05
D160QPTC.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298382598996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00151979921919	0.0	0.000376464026771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139431121026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.983045175683	0.00989960959286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000738984941439	4.18293363079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160T6B7.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.428036822615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.570281124498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00144734783289	0.000234705053982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160T69B.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00509235138905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.978084401943	0.000520999647065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154619250097	0.000285709483874	0.0	0.0	0.0144703450362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160SCZ8.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.411089668482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.588893100834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.72306844028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RXX9.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000129374474416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999660392005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000145546283718	0.0	0.0	6.46872372081e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QMK5.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217105639033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0205679026453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00342798377421	0.935782437296	2.85665314518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00939838884763	0.00482774381535	0.0	0.0	2.85665314518e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00422784665486
G160R7S4.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0827401274414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91674844845	6.91113660553e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14668196332e-05	0.0	0.0	0.000359379103487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14668196332e-05
D160R7MM.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0050861871586	0.000294377391816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0316782782193	0.0	0.00021260589409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.873777516109	0.0849442318386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.81257972721e-05	0.0	3.27085990907e-05	0.00384326039316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27085990907e-05
A160S1NQ.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.509097160968	0.0	0.0	0.0	0.0	0.000313952966856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.488914470242	1.49501412788e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000926908759288	0.000299002825577	0.0	0.0	0.000433554097086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160SR90.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.591638257995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.259249420758	0.000221366272635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00256784876256	0.00333525184103	0.0	0.0	0.142648426086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000339428284707
C160RQ3K.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.305804926885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.693850420968	0.000131296056195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64120070243e-05	0.0	0.0	0.000196944084292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QX0X.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.19216902826e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04804225706e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.988534417708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04804225706e-05	1.04804225706e-05	0.0	0.0	0.0113922193343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S7J3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.452525811209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000608407079646	0.0	0.000110619469027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016592920354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.545188053097	0.000663716814159	0.0	9.21828908555e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000129056047198	0.000516224188791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160S0PT.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.736035114255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93146195709e-05	0.0	0.00016311520382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.263520026098	0.000148286548927	0.0	1.48286548927e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96573097854e-05	0.0	0.0	0.0	2.96573097854e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160S30P.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226146329978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77163654914	0.0005886161634	0.0	1.962053878e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041203131438	0.0	0.0	0.00119685286558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RT0S.04	0.0	0.0	0.0	0.0	0.0	0.0	1.45558288817e-05	0.0264333852491	0.00196503689903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0268555042867	0.0	0.00017466994658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000160114117698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.898691430984	0.0390387330607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000596788984149	0.00458508609773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148469454593	0.0	0.0	0.0	0.0	0.0	0.0
B160S7MS.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000721140511455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999278859489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160SFGR.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.722549996169	1.53244962072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000689602329323	0.0	1.53244962072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.273097846908	0.00185426404107	0.0	0.00114933721554	0.0	0.0	0.0	0.0	0.0	6.12979848287e-05	0.0	0.0	6.12979848287e-05	0.000475059382423	0.0	0.0	3.06489924144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160RX4W.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217670645426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00349883114269	0.0	0.00297245831592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024770485966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.940690167665	0.00930441379097	0.0	0.00116111652965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00455157679625	0.013298654653	0.0	0.0	0.00218289907575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000325112628303
E160R0Z3.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0280972202625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00185198250317	0.0	0.012752222379	0.0	0.0	0.0	0.00185198250317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.924738958657	0.00913644701566	0.0	0.00139339635953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169324114576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00324537886271	0.0	0.0	0.0	0.0	0.0	0.0
E160X7Y1.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.798240234302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00568231598183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.186727912187	0.00672115348511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000801031327835	0.000613289610373	0.0	0.0	0.00121406310625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160S1VK.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177770754736	0.0	0.0	0.0	0.0	5.92569182452e-05	0.0	0.0	0.0	0.00767377091275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.982469828352	0.00565903569242	0.0	0.00159006063958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000296284591226	0.000138266142572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000335789203389
C160S80Q.04	0.0	0.0	0.0	0.0	0.0	0.0	4.67235136082e-05	0.000981193785773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00240626095082	0.0	0.000105127905619	1.16808784021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.992664408364	0.00133162013783	0.0	0.000677490947319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163532297629	0.00161196121948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
